Համայնք,Տեղադրման—Ամսաթիվ,Թարմացման—Ամսաթիվ,Գին,Հասցե,Տարածաշրջան,Շինության տիպ,Նորակառույց,Վերելակ,Հարկերի քանակ,Ընդհանուր մակերես,Սենյակների քանակ,Սանհանգույցների քանակ,Առաստաղի բարձրություն,Հարկ,Պատշգամբ,Կահույք,Վերանորոգում,հեռուստացույց,օդորակիչ,ինտերնետ,սառնարան,սալօջախ,միկրոալիքային վառարան,սրճեփ,սպասք լվացող մեքենա,լվացքի մեքենա,ջրատաքացուցիչ,արդուկ,ֆեն,Կարելի է երեխաների հետ,Թույլատրվում են ընտանի կենդանիներ,Կոմունալ վճարումներ,Կանխավճար,դոմոֆոն,կայանատեղի,տեսարան դեպի բակ,տեսարան դեպի փողոց,տեսարան դեպի քաղաք,տեսարան դեպի արարատ,խաղահրապարակ,տեսարան դեպի այգի,դռնապահ,չորացնող մեքենա,Հին–Հայտարարություն,Գին_մեկ_մետրի_համար,Մակերես_մեկ_սենյակի_համար
242278,2023-04-04,06.11.2024,175000,Մինսկի փողոց,Երևան,3,1,1,6,35.0,1,1,3.0,4,2,3,2,0,0,0,1,1,0,0,0,1,1,0,0,1,2,2,2,1,1,0,1,0,0,1,0,0,0,582,5000,35
449256,2024-09-28,06.11.2024,520000,Մեսրոպ Մաշտոցի պողոտա 33/1,Երևան,1,1,1,13,85.0,3,1,3.0,4,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,4,0,0,1,1,0,0,0,0,1,0,39,6117,28
242278,2024-09-08,06.11.2024,270000,Նելսոն Ստեփանյան փողոց,Երևան,3,1,1,15,90.0,3,2,3.0,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,3,3,5,1,0,0,0,0,0,0,0,0,0,59,3000,30
305770,2021-12-21,06.11.2024,200000,Ազատության պողոտա,Երևան,1,2,2,5,40.0,1,1,3.0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,0,0,0,0,0,0,0,0,0,0,1051,5000,40
449256,2024-11-05,06.11.2024,350000,Երվանդ Քոչարի փողոց,Երևան,2,2,1,12,85.0,3,1,2.8,11,3,1,2,1,1,1,1,1,1,1,0,1,0,1,1,2,2,3,4,1,1,0,1,1,0,1,0,0,0,1,4117,28
305770,2024-01-06,06.11.2024,180000,Սունդուկյան փողոց,Երևան,2,2,1,9,42.0,2,1,2.75,5,3,1,4,1,0,0,1,0,0,0,0,1,0,0,0,1,3,3,5,0,0,0,0,0,0,0,0,0,0,305,4285,21
449256,2024-09-15,06.11.2024,310000,Մխիթար Հերացու փողոց 18,Երևան,1,2,1,7,136.0,4,2,3.0,7,3,1,5,1,0,0,1,1,0,1,0,1,1,0,0,1,1,3,4,1,1,0,0,1,0,1,0,0,1,52,2279,34
305770,2024-11-06,,380000,Հրաչյա Քոչար փողոց,Երևան,3,1,1,10,116.0,3,1,3.0,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,3275,38
249600,2024-06-07,06.11.2024,280000,Ֆուչիկի փողոց,Երևան,3,1,1,9,80.0,3,2,3.0,4,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,3,3,4,1,1,1,1,1,0,0,0,0,1,152,3500,26
305770,2024-10-10,06.11.2024,429000,Ադոնցի փողոց,Երևան,3,1,1,14,60.0,2,1,3.0,13,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,1,1,1,0,1,1,1,27,7150,30
305770,2024-05-31,06.11.2024,360000,Արամ Խաչատրյանի փողոց,Երևան,3,1,1,12,60.0,2,1,3.0,8,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,0,0,1,1,0,0,0,0,0,1,159,6000,30
449256,2024-07-04,06.11.2024,300000,Նար-Դոսի փողոց,Երևան,3,1,1,16,60.0,2,1,3.0,6,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,1,1,1,1,1,0,0,0,0,1,125,5000,30
326437,2024-10-20,06.11.2024,350000,Կարապետ Ուլնեցու փողոց,Երևան,3,1,1,16,65.0,2,1,3.0,8,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,17,5384,32
326437,2024-09-12,06.11.2024,400000,Կարապետ Ուլնեցու փողոց,Երևան,2,1,1,16,65.0,2,1,3.0,10,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,1,1,1,0,1,0,1,55,6153,32
449256,2024-10-23,06.11.2024,468000,Բյուզանդի փողոց,Երևան,3,1,1,16,50.0,2,1,3.0,8,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,0,0,0,0,0,0,0,0,0,0,14,9360,25
249600,2024-05-23,06.11.2024,330000,Ֆուչիկի փողոց,Երևան,3,1,1,14,70.0,3,1,2.8,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,167,4714,23
249600,2024-05-16,06.11.2024,270000,Թերլեմեզյանի փողոց 2/1,Երևան,3,1,1,15,50.0,2,1,3.0,13,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,174,5400,25
249600,2022-11-03,06.11.2024,624000,Վահագնի Թաղամաս,Երևան,3,1,1,4,100.0,3,1,3.0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,734,6240,33
249600,2024-05-22,06.11.2024,400000,Թերլեմեզյանի փողոց,Երևան,3,1,1,15,120.0,4,2,3.0,10,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,168,3333,30
249600,2024-01-23,06.11.2024,350000,Թերլեմեզյան փողոց,Երևան,3,1,1,15,90.0,3,2,2.8,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,288,3888,30
249600,2024-03-06,06.11.2024,280000,Թերլեմեզյան փողոց,Երևան,3,1,1,15,60.0,2,1,2.8,6,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,245,4666,30
249600,2023-09-18,06.11.2024,300000,Լենինգրադյան փողոց,Երևան,1,2,2,5,50.0,2,1,2.8,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,0,0,0,0,0,0,0,0,0,0,415,6000,25
249600,2023-11-28,06.11.2024,320000,Թերլեմեզյան փողոց,Երևան,3,1,1,15,75.0,3,1,3.0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,344,4266,25
449256,2024-09-22,06.11.2024,975000,Արամի փողոց,Երևան,3,1,1,16,132.0,4,2,3.0,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,45,7386,33
449256,2023-02-25,06.11.2024,550000,Սարյանի փողոց,Երևան,1,1,1,7,70.0,3,1,3.0,6,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,620,7857,23
449256,2024-02-09,06.11.2024,330000,Իսահակյան փողոց,Երևան,1,2,2,5,65.0,2,1,3.0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,0,0,0,0,0,0,0,271,5076,32
449256,2023-10-17,06.11.2024,312000,Սայաթ-Նովայի պողոտա,Երևան,1,2,1,5,40.0,2,1,3.0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,386,7800,20
449256,2023-04-27,06.11.2024,230000,Ավետիք Իսահակյան փողոց,Երևան,1,2,1,5,60.0,2,1,3.0,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,559,3833,30
305770,2024-06-24,06.11.2024,330000,Հրաչյա Քոչար փողոց,Երևան,2,2,1,9,75.0,3,1,2.8,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,135,4400,25
306828,2023-11-21,06.11.2024,380000,Սասնա Ծռերի փողոց,Երևան,3,1,1,18,50.0,2,1,3.0,14,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,351,7600,25
449256,2023-07-10,06.11.2024,390000,Տերյան փողոց,Երևան,1,2,2,5,100.0,3,1,3.0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,485,3900,33
449256,2024-11-06,,550000,Հանրապետության 17 փողոց 17,Երեւան,3,1,1,7,130.0,3,2,3.2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,1,1,0,1,0,0,0,0,1,1,0,4230,43
249600,2024-05-09,06.11.2024,350000,Լենինգրադյան փողոց,Երևան,3,1,1,15,60.0,2,1,3.0,13,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,1,0,0,0,0,0,0,0,0,0,181,5833,30
449256,2023-10-14,06.11.2024,312000,Թումանյան փողոց,Երևան,1,2,1,6,50.0,2,1,3.0,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,389,6240,25
449256,2020-11-10,06.11.2024,585000,Աբովյան փողոց,Երևան,1,2,2,5,90.0,4,2,2.7,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,1457,6500,22
305770,2022-09-30,06.11.2024,624000,Սոսեի փողոց,Երևան,3,1,1,14,160.0,4,3,3.0,8,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,768,3900,40
305770,2024-02-28,06.11.2024,360000,Կոմիտասի պողոտա,Երևան,1,2,2,5,65.0,3,1,3.0,3,2,1,3,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,1,1,0,0,0,0,0,0,0,0,252,5538,21
449256,2024-02-21,06.11.2024,250000,Արշակունյաց պողոտա,Երևան,2,2,1,9,80.0,3,1,2.8,9,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,1,1,0,0,0,0,0,0,0,0,259,3125,26
449256,2024-04-03,06.11.2024,585000,Ձորափի փողոց,Երևան,3,1,1,12,185.0,4,2,3.0,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,217,3162,46
305770,2024-01-30,06.11.2024,351000,Օրբելի եղբայրների փողոց,Երևան,3,1,1,14,57.0,2,1,3.0,6,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,281,6157,28
449256,2024-07-03,06.11.2024,897000,Հյուսիսային պողոտա,Երևան,3,1,1,8,135.0,3,2,3.0,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,0,0,0,0,0,0,0,1,126,6644,45
449256,2022-10-04,06.11.2024,1170000,Հյուսիսային պողոտա,Երևան,3,1,1,16,180.0,3,2,3.0,15,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,764,6500,60
449256,2024-09-22,06.11.2024,975000,Փավստոս Բուզանդի փողոց,Երևան,3,1,1,14,100.0,3,1,3.0,9,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,45,9750,33
326437,2024-11-03,06.11.2024,200000,,Երևան,2,2,1,9,54.0,1,1,2.75,3,3,1,5,0,0,1,1,1,0,0,0,1,0,0,0,1,2,3,4,1,1,1,1,1,1,1,1,0,0,3,3703,54
449256,2024-05-29,06.11.2024,250000,Չարենցի փողոց,Երևան,1,2,2,4,60.0,2,1,3.2,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,161,4166,30
449256,2022-06-13,06.11.2024,312000,Վերին Անտառային փողոց,Երևան,3,1,1,5,45.0,2,1,3.0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,877,6933,22
305770,2024-10-14,04.11.2024,220000,Կիևյան փողոց 10,Երևան,1,2,2,5,36.0,2,1,3.2,4,3,1,3,1,0,1,1,1,1,0,0,1,0,1,1,2,3,3,2,1,1,0,1,0,0,1,0,0,0,23,6111,18
449256,2024-10-29,04.11.2024,250000,Սարյան փողոց 20/1,Երևան,1,2,1,9,34.0,1,1,2.5,1,4,1,2,1,1,1,1,1,1,0,0,1,1,1,1,1,2,3,4,0,1,1,0,0,0,0,0,0,0,8,7352,34
305770,2024-11-04,06.11.2024,300000,RAM Խաչաչայան փողոց 3,Երևան,3,1,1,14,54.0,2,1,3.2,8,2,1,2,1,1,1,1,1,1,0,1,1,0,0,0,1,1,3,4,1,1,1,1,1,0,1,0,1,0,2,5555,27
449256,2024-11-01,04.11.2024,150000,Պրագայի փողոց,Երևան,1,2,2,2,40.0,1,1,2.5,1,4,1,4,0,0,1,1,1,1,0,0,0,1,0,0,1,1,3,2,1,1,1,0,0,0,0,0,0,0,5,3750,40
449256,2024-09-29,05.11.2024,1100000,Վազգեն Սարգսյան փողոց 10,Երևան,3,1,1,7,115.0,3,3,2.8,4,3,2,3,1,1,1,1,1,1,1,1,1,0,0,0,2,2,3,2,1,1,1,0,0,0,1,0,1,0,38,9565,38
449256,2024-08-19,31.10.2024,380000,Տիգրան Մեծի պողոտա 65,Երևան,1,2,2,5,37.0,2,1,3.0,4,2,1,2,1,1,1,1,1,1,0,1,1,0,0,0,1,2,2,2,1,0,1,0,0,0,0,0,0,0,79,10270,18
305770,2024-10-30,05.11.2024,280000,Մամիկոնյանց փողոց,Երևան,2,2,1,14,100.0,3,1,3.0,6,3,1,3,1,0,1,1,1,1,1,0,1,1,1,1,2,2,3,4,1,1,1,1,1,0,0,0,0,0,7,2800,33
258213,2024-09-01,06.11.2024,230000,Կուրղինյանի փողոց,Երևան,3,1,1,6,50.0,2,1,3.0,3,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,1,1,0,66,4600,25
449256,2024-06-25,06.11.2024,390000,Մեսրոպ Մաշտոցի պողոտա,Երևան,3,1,1,14,60.0,2,1,3.0,8,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,134,6500,30
305770,2024-10-27,06.11.2024,330000,,Երևան,1,2,2,5,80.0,4,1,3.0,3,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,3,2,1,1,1,0,0,0,0,0,0,0,10,4125,20
449256,2024-11-06,,250000,Prospect Tigrana Metza 53,Երեւան,2,2,1,14,42.0,2,1,2.75,12,4,1,3,1,1,1,1,1,0,1,0,1,1,1,1,2,2,3,2,1,1,0,0,1,0,1,0,0,0,0,5952,21
242278,2024-11-06,,300000,Գայի պողոտա 21,Երևան,1,2,2,5,87.0,4,1,3.2,5,2,1,3,1,1,1,1,1,0,0,0,1,1,0,0,1,2,3,4,1,1,1,1,1,1,0,1,0,0,0,3448,21
326437,2024-02-15,06.11.2024,330000,Հրաչյա Ներսիսյան փողոց 1,Երևան,3,1,1,12,70.0,2,1,3.0,8,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,2,3,4,1,1,1,0,1,1,1,1,1,1,265,4714,35
449256,2024-09-04,06.11.2024,350000,Բնակելի համալիր Burege,Երեւան,3,1,1,17,60.0,2,1,2.8,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,63,5833,30
449256,2023-05-19,06.11.2024,507000,Եկմալյան փողոց,Երևան,3,1,1,17,65.0,2,1,3.0,12,4,1,2,1,0,1,1,1,0,1,0,1,1,1,0,1,3,3,2,1,1,1,1,1,0,0,0,1,1,537,7800,32
449256,2024-10-26,06.11.2024,468000,Եզնիկ Կողբացու փողոց,Երևան,3,1,1,18,62.0,2,1,3.0,17,2,1,3,1,1,1,1,1,0,0,0,1,0,1,1,1,2,3,2,1,1,1,1,1,0,1,0,1,0,11,7548,31
305770,2024-11-06,,230000,,Երևան,1,2,2,5,45.0,2,1,2.75,2,3,1,3,1,1,1,1,1,0,0,0,1,1,1,1,2,2,3,4,1,1,1,0,0,0,0,0,0,0,0,5111,22
449256,2024-11-06,,975000,Արամի փողոց,Երևան,3,1,1,17,138.0,4,2,3.0,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,7065,34
449256,2024-02-21,06.11.2024,546000,Եկմալյան փողոց,Երևան,3,1,1,18,80.0,2,1,3.0,15,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,4,1,1,0,0,1,0,0,0,1,0,259,6825,40
449256,2023-10-31,06.11.2024,585000,Ձորափի փողոց,Երևան,3,1,1,15,180.0,3,2,3.0,12,1,1,3,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,4,1,1,0,1,1,0,0,0,1,0,372,3250,60
449256,2024-10-02,06.11.2024,585000,Արամի փողոց,Երևան,3,1,1,14,115.0,3,2,3.0,8,2,1,3,1,1,1,1,0,0,0,0,1,0,1,1,1,2,3,2,1,1,1,1,0,0,1,0,0,0,35,5086,38
449256,2024-11-06,,400000,Բնակելի համալիր Բյուրեղ,Երևան,3,1,1,16,60.0,2,1,2.8,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,6666,30
449256,2023-04-20,06.11.2024,468000,Արամի փողոց,Երևան,3,1,1,10,70.0,2,1,3.0,7,4,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,3,3,2,1,1,0,1,1,0,1,0,0,0,566,6685,35
449256,2024-07-23,06.11.2024,780000,Արամի փողոց,Երևան,3,1,1,13,130.0,3,2,3.0,6,2,1,2,1,1,1,1,1,1,0,1,1,0,1,1,1,1,3,2,1,1,0,1,1,0,1,1,1,1,106,6000,43
449256,2024-05-02,06.11.2024,702000,Արամի փողոց,Երևան,3,1,1,13,190.0,4,2,3.0,12,1,1,3,1,1,1,1,0,1,0,1,1,1,1,1,1,2,3,2,1,1,1,1,0,0,1,0,1,1,188,3694,47
449256,2023-06-03,06.11.2024,780000,Արամի փողոց,Երևան,3,1,1,21,102.0,3,3,3.0,7,2,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,3,3,2,1,1,1,0,0,0,1,0,1,1,522,7647,34
449256,2023-05-31,06.11.2024,600000,Ծիծեռնակաբերդի խճուղի,Երևան,3,1,1,16,84.0,3,1,3.0,9,2,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,3,3,2,1,1,0,0,1,0,1,0,1,0,525,7142,28
449256,2023-09-09,06.11.2024,585000,Պուշկինի փողոց,Երևան,3,1,1,10,130.0,4,2,3.0,4,2,1,3,1,1,1,1,1,1,0,1,1,0,1,1,1,3,3,4,1,1,1,0,0,0,0,0,1,0,424,4500,32
449256,2023-10-28,06.11.2024,585000,Արամի փողոց 72,Երևան,3,1,1,11,145.0,3,2,3.0,3,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,3,3,2,1,0,0,1,0,0,1,1,0,0,375,4034,48
305770,2024-11-04,06.11.2024,250000,Մամիկոնյան փողոց 56,Երևան,1,2,2,5,80.0,3,2,2.7,4,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,3,3,4,1,0,1,1,0,0,1,0,0,0,2,3125,26
272642,2024-10-22,06.11.2024,250000,Ծարավ աղբյուրի փողոց,Երևան,3,1,1,14,105.0,3,2,3.0,2,2,1,3,1,1,1,1,1,0,0,0,1,0,0,0,1,2,3,4,1,1,1,1,1,0,1,1,0,0,15,2380,35
305770,2023-09-14,06.11.2024,250000,Նաիրի Զարյան փողոց 3,Երևան,2,2,1,9,55.0,2,1,2.7,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,419,4545,27
230312,2024-11-04,06.11.2024,250000,Գարեգին Նժդեհ փողոց 27/1,Երևան,2,2,1,9,85.0,3,2,2.75,1,3,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,2,2941,28
449256,2024-11-06,,230000,Գեւորգ Դժուկյան փողոց 201,Երեւան,1,1,2,2,33.0,1,1,2.5,2,3,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,3,2,0,0,0,0,1,1,0,0,0,0,0,6969,33
449256,2024-07-11,06.11.2024,546000,Արամի փողոց,Երևան,3,1,1,15,65.0,2,1,3.0,11,2,1,2,1,1,1,1,0,1,0,0,1,0,1,1,1,2,3,2,1,1,0,1,0,0,1,1,1,0,118,8400,32
449256,2024-09-21,06.11.2024,390000,Ամիրյան փողոց,Երևան,3,1,1,19,45.0,2,1,3.0,17,2,1,3,1,1,1,1,1,0,0,1,1,0,1,1,1,2,3,2,1,1,1,1,0,0,0,0,1,0,46,8666,22
449256,2024-05-31,06.11.2024,702000,Եզնիկ Կողբացու փողոց,Երևան,3,1,1,16,60.0,2,1,3.0,8,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,0,0,1,1,1,1,1,159,11700,30
449256,2024-09-15,06.11.2024,1365000,Եկմալյան փողոց,Երևան,3,1,1,18,140.0,3,3,3.2,13,1,1,2,1,1,1,1,1,1,0,0,1,0,1,1,1,2,3,2,1,1,1,1,1,0,1,0,1,0,52,9750,46
449256,2024-05-10,06.11.2024,975000,Հակոբ Պարոնյանի փողոց,Երևան,3,1,1,13,132.0,4,2,3.2,13,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,2,3,2,0,1,1,1,1,0,0,0,0,1,180,7386,33
242278,2024-10-09,06.11.2024,75000,Գյուրջյան փողոց,Երևան,1,2,2,5,60.0,2,1,2.75,2,4,1,6,1,0,0,1,1,0,0,0,0,1,0,0,3,3,3,4,0,1,1,0,0,0,1,0,0,0,28,1250,30
449256,2024-09-08,06.11.2024,1755000,Փավստոս Բուզանդի փողոց 7,Երևան,3,1,1,8,200.0,4,2,3.0,8,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,0,1,1,0,1,0,0,1,1,1,59,8775,50
230312,2023-10-31,06.11.2024,300000,Չեխովի փողոց,Երևան,3,1,1,13,50.0,2,1,3.0,6,2,1,2,1,1,0,1,1,1,1,0,1,0,0,0,2,3,3,4,1,1,1,0,0,0,1,0,0,0,372,6000,25
449256,2024-02-28,06.11.2024,1170000,Եկմալյան փողոց,Երևան,3,1,1,18,130.0,4,2,3.0,15,2,1,2,1,1,1,1,0,1,0,1,1,0,1,1,1,2,3,2,1,1,0,1,1,0,1,0,1,0,252,9000,32
449256,2024-11-06,,702000,Մեսրոպ Մաշտոցի պողոտա,Երևան,3,1,1,13,122.0,3,2,3.0,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,5754,40
449256,2024-09-30,06.11.2024,468000,Նալբանդյան փողոց,Երևան,3,1,1,10,100.0,3,2,3.0,7,2,1,3,1,1,1,1,0,0,0,0,1,0,1,1,1,2,3,2,1,1,0,1,1,0,1,0,0,0,37,4680,33
449256,2024-06-27,06.11.2024,624000,Փավստոս Բուզանդի փողոց,Երևան,3,1,1,18,60.0,2,1,3.0,13,2,1,2,1,0,1,1,0,0,0,1,1,1,1,1,1,2,3,2,1,1,1,1,0,0,1,0,1,0,132,10400,30
449256,2023-05-16,06.11.2024,780000,Փավստոս Բուզանդի փողոց,Երևան,3,1,1,17,75.0,3,1,3.0,11,2,1,2,1,1,1,1,0,1,0,1,1,0,0,0,1,3,3,2,1,1,1,0,1,0,0,0,1,0,540,10400,25
449256,2024-08-22,06.11.2024,526500,Պուշկինի փողոց,Երևան,2,2,1,12,71.0,3,1,2.8,8,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,0,1,0,0,0,76,7415,23
258213,2024-04-20,06.11.2024,200000,Առնո Բաբաջանյան փողոց,Երևան,3,1,1,8,50.0,2,1,3.0,6,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,2,2,3,4,1,1,1,1,0,1,1,0,0,0,200,4000,25
272642,2023-12-21,06.11.2024,300000,Դավիթ Մալյան փողոց 4/1,Երևան,1,1,1,5,120.0,3,2,2.8,2,1,1,2,1,1,1,1,1,1,0,0,1,1,1,1,1,3,3,4,1,1,1,1,0,0,1,0,0,0,321,2500,40
449256,2024-11-06,,468000,Տերյան փողոց,Երևան,1,2,2,5,90.0,3,1,3.0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,5200,30
242278,2024-08-28,06.11.2024,390000,Գյուրջյան փողոց,Երևան,1,1,2,5,90.0,3,1,3.0,2,4,1,2,1,1,1,1,1,1,0,0,1,1,1,1,1,2,3,2,1,1,1,1,1,0,1,0,0,0,70,4333,30
449256,2024-09-21,06.11.2024,390000,Ձորափի փողոց,Երևան,3,1,1,8,65.0,2,2,3.0,5,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,2,1,1,1,1,1,0,1,0,1,1,46,6000,32
449256,2024-03-03,06.11.2024,1560000,Ամիրյան փողոց,Երևան,3,1,1,13,200.0,4,3,3.0,7,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,3,3,4,1,1,0,1,1,0,0,0,1,1,248,7800,50
449256,2024-09-21,06.11.2024,1170000,Փավստոս Բուզանդի փողոց,Երևան,3,1,1,15,210.0,4,3,3.0,8,1,1,3,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,2,1,1,1,1,0,0,1,0,0,0,46,5571,52
449256,2023-05-09,06.11.2024,351000,Սարյանի փողոց,Երևան,2,2,1,16,55.0,2,2,2.7,1,4,1,3,1,0,1,1,1,1,1,1,1,0,0,0,2,3,3,4,1,1,1,0,0,0,0,0,0,0,547,6381,27
449256,2024-04-05,06.11.2024,390000,Եզնիկ Կողբացու փողոց,Երևան,1,2,2,5,50.0,2,1,3.2,4,4,1,2,1,1,1,1,0,0,1,0,1,0,1,1,1,2,3,2,1,1,1,1,0,0,1,0,1,0,215,7800,25
449256,2023-05-03,06.11.2024,585000,Արգիշտի փողոց,Երևան,3,1,1,14,125.0,4,2,3.0,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,2,1,1,1,0,1,1,1,0,0,1,553,4680,31
449256,2023-11-06,06.11.2024,420000,Հանրապետության փողոց 76/2,Երևան,2,2,1,9,55.0,2,1,2.8,9,4,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,3,3,2,1,1,1,1,1,0,1,1,0,0,366,7636,27
449256,2024-11-06,,450000,Rostoma Street 30,Երեւան,3,1,1,15,60.0,3,1,3.0,8,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,1,1,0,1,1,0,1,0,1,1,0,7500,20
449256,2024-03-01,06.11.2024,429000,Արգիշտի փողոց,Երևան,3,1,1,15,60.0,2,1,3.0,10,2,1,2,1,1,1,1,1,1,1,0,1,0,0,0,1,3,3,4,1,1,1,0,0,0,1,0,1,0,250,7150,30
